Unnamed: 0,Company Name,Location,Date,Year,Status Rocket,Status Mission
1653,VKS RF,Russia,Wed Jan 13,1993,StatusRetired,Success
1654,VKS RF,Russia,Tue Jan 12,1993,StatusRetired,Success
1655,VKS RF,Russia,Fri Dec 25,1992,StatusRetired,Success
1656,VKS RF,Kazakhstan,Fri Dec 25,1992,StatusRetired,Success
1657,VKS RF,Russia,Tue Dec 22,1992,StatusRetired,Success
1658,CASC,China,Mon Dec 21,1992,StatusRetired,Failure
1659,Boeing,USA,Fri Dec 18,1992,StatusRetired,Success
1660,NASA,USA,Wed Dec 02,1992,StatusRetired,Success
1661,VKS RF,Russia,Wed Dec 02,1992,StatusRetired,Success
1662,Arianespace,French Guiana,Tue Dec 01,1992,StatusRetired,Success
1663,Martin Marietta,California,Sat Nov 28,1992,StatusRetired,Success
1664,VKS RF,Russia,Wed Nov 25,1992,StatusRetired,Success
1665,VKS RF,Russia,Tue Nov 24,1992,StatusRetired,Success
1666,Boeing,USA,Sun Nov 22,1992,StatusRetired,Success
1667,VKS RF,Russia,Sat Nov 21,1992,StatusRetired,Success
1668,VKS RF,Kazakhstan,Tue Nov 17,1992,StatusRetired,Success
1669,VKS RF,Russia,Thu Oct 29,1992,StatusRetired,Success
1670,Arianespace,French Guiana,Wed Oct 28,1992,StatusRetired,Success
1671,NASA,USA,Thu Oct 22,1992,StatusRetired,Success
1672,VKS RF,Russia,Tue Oct 20,1992,StatusRetired,Success
1673,VKS RF,Russia,Wed Oct 14,1992,StatusRetired,Success
1674,Boeing,USA,Mon Oct 12,1992,StatusRetired,Success
1675,CASC,China,Tue Oct 06,1992,StatusActive,Success
1676,Martin Marietta,USA,Fri Sep 25,1992,StatusRetired,Success
1677,NASA,USA,Sat Sep 12,1992,StatusRetired,Success
1678,Arianespace,French Guiana,Thu Sep 10,1992,StatusRetired,Success
1679,Boeing,USA,Wed Sep 09,1992,StatusRetired,Success
1680,General Dynamics,USA,Sat Aug 22,1992,StatusRetired,Failure
1681,CASC,China,Thu Aug 13,1992,StatusRetired,Success
1682,VKS RF,Russia,Wed Aug 12,1992,StatusRetired,Success
1683,Arianespace,French Guiana,Mon Aug 10,1992,StatusRetired,Success
1684,CASC,China,Sun Aug 09,1992,StatusActive,Success
1685,VKS RF,Russia,Thu Aug 06,1992,StatusRetired,Success
1686,NASA,USA,Fri Jul 31,1992,StatusRetired,Success
1687,Boeing,USA,Fri Jul 24,1992,StatusRetired,Success
1688,Boeing,USA,Fri Jul 24,1992,StatusRetired,Success
1689,RVSN USSR,Russia,Mon Jul 13,1992,StatusRetired,Success
1690,Arianespace,French Guiana,Thu Jul 09,1992,StatusRetired,Success
1691,RVSN USSR,Russia,Wed Jul 08,1992,StatusRetired,Success
1692,Boeing,USA,Tue Jul 07,1992,StatusRetired,Success
1693,General Dynamics,USA,Thu Jul 02,1992,StatusRetired,Success
1694,RVSN USSR,Russia,Wed Jul 01,1992,StatusRetired,Success
1695,NASA,USA,Thu Jun 25,1992,StatusRetired,Success
1696,General Dynamics,USA,Wed Jun 10,1992,StatusRetired,Success
1697,Boeing,USA,Sun Jun 07,1992,StatusRetired,Success
1698,RVSN USSR,Russia,Wed Jun 03,1992,StatusRetired,Success
1699,Boeing,USA,Thu May 14,1992,StatusRetired,Success
1700,NASA,USA,Thu May 07,1992,StatusRetired,Success
1701,Martin Marietta,California,Sat Apr 25,1992,StatusRetired,Success
1702,Arianespace,French Guiana,Wed Apr 15,1992,StatusRetired,Success
1703,RVSN USSR,Russia,Wed Apr 15,1992,StatusRetired,Success
1704,Boeing,USA,Fri Apr 10,1992,StatusRetired,Success
1705,NASA,USA,Tue Mar 24,1992,StatusRetired,Success
1706,Boeing,USA,Mon Mar 23,1992,StatusRetired,Success
1707,General Dynamics,USA,Sat Mar 14,1992,StatusRetired,Success
1708,RVSN USSR,Russia,Mon Mar 09,1992,StatusRetired,Success
1709,VKS RF,Russia,Wed Mar 04,1992,StatusRetired,Success
1710,Arianespace,French Guiana,Wed Feb 26,1992,StatusRetired,Success
1711,RVSN USSR,Russia,Mon Feb 17,1992,StatusRetired,Success
1712,MHI,Japan,Tue Feb 11,1992,StatusRetired,Success
1713,General Dynamics,USA,Tue Feb 11,1992,StatusRetired,Success
1714,RVSN USSR,Kazakhstan,Wed Feb 05,1992,StatusRetired,Failure
1715,RVSN USSR,Russia,Fri Jan 24,1992,StatusRetired,Success
1716,NASA,USA,Wed Jan 22,1992,StatusRetired,Success
1717,CASC,China,Sat Dec 28,1991,StatusRetired,Partial Failure
1718,RVSN USSR,Kazakhstan,Fri Dec 20,1991,StatusRetired,Success
1719,Yuzhmash,Russia,Wed Dec 18,1991,StatusRetired,Success
1720,Arianespace,French Guiana,Mon Dec 16,1991,StatusRetired,Success
1721,General Dynamics,USA,Sat Dec 07,1991,StatusRetired,Success
1722,General Dynamics,California,Thu Nov 28,1991,StatusRetired,Success
1723,RVSN USSR,Russia,Wed Nov 27,1991,StatusRetired,Success
1724,NASA,USA,Sun Nov 24,1991,StatusRetired,Success
1725,RVSN USSR,Russia,Tue Nov 12,1991,StatusRetired,Success
1726,Martin Marietta,California,Fri Nov 08,1991,StatusRetired,Success
1727,Arianespace,French Guiana,Tue Oct 29,1991,StatusRetired,Success
1728,RVSN USSR,Russia,Thu Oct 10,1991,StatusRetired,Success
1729,RVSN USSR,Russia,Sat Sep 28,1991,StatusRetired,Success
1730,Arianespace,French Guiana,Thu Sep 26,1991,StatusRetired,Success
1731,RVSN USSR,Russia,Tue Sep 17,1991,StatusRetired,Success
1732,NASA,USA,Thu Sep 12,1991,StatusRetired,Success
1733,RVSN USSR,Kazakhstan,Fri Aug 30,1991,StatusRetired,Failure
1734,ISAS,Japan,Fri Aug 30,1991,StatusRetired,Success
1735,RVSN USSR,Kazakhstan,Thu Aug 29,1991,StatusRetired,Success
1736,MHI,Japan,Sun Aug 25,1991,StatusRetired,Success
1737,MHI,Japan,Sun Aug 25,1991,StatusRetired,Success
1738,RVSN USSR,Russia,Thu Aug 22,1991,StatusRetired,Success
1739,RVSN USSR,Russia,Thu Aug 15,1991,StatusRetired,Success
1740,Arianespace,French Guiana,Wed Aug 14,1991,StatusRetired,Success
1741,NASA,USA,Fri Aug 02,1991,StatusRetired,Success
1742,RVSN USSR,Russia,Thu Aug 01,1991,StatusRetired,Success
1743,Northrop,California,Sun Jul 21,1991,StatusRetired,Partial Failure
1744,Arianespace,French Guiana,Wed Jul 17,1991,StatusRetired,Success
1745,Boeing,USA,Thu Jul 04,1991,StatusRetired,Success
1746,RVSN USSR,Russia,Tue Jun 25,1991,StatusRetired,Failure
1747,RVSN USSR,Russia,Tue Jun 18,1991,StatusRetired,Success
1748,RVSN USSR,Russia,Thu Jun 13,1991,StatusRetired,Success
1749,RVSN USSR,Russia,Tue Jun 11,1991,StatusRetired,Success
1750,NASA,USA,Wed Jun 05,1991,StatusRetired,Success
1751,RVSN USSR,Russia,Tue Jun 04,1991,StatusRetired,Success
1752,Boeing,USA,Wed May 29,1991,StatusRetired,Success
1753,RVSN USSR,Russia,Thu May 16,1991,StatusRetired,Success
1754,General Dynamics,California,Tue May 14,1991,StatusRetired,Success
1755,NASA,USA,Sun Apr 28,1991,StatusRetired,Success
1756,RVSN USSR,Russia,Wed Apr 24,1991,StatusRetired,Success
1757,General Dynamics,USA,Thu Apr 18,1991,StatusRetired,Failure
1758,RVSN USSR,Russia,Tue Apr 16,1991,StatusRetired,Success
1759,Boeing,USA,Sat Apr 13,1991,StatusRetired,Success
1760,NASA,USA,Fri Apr 05,1991,StatusRetired,Success
1761,Arianespace,French Guiana,Thu Apr 04,1991,StatusRetired,Success
1762,RVSN USSR,Russia,Fri Mar 22,1991,StatusRetired,Success
1763,RVSN USSR,Russia,Tue Mar 19,1991,StatusRetired,Success
1764,RVSN USSR,Russia,Tue Mar 12,1991,StatusRetired,Success
1765,Boeing,USA,Fri Mar 08,1991,StatusRetired,Success
1766,Martin Marietta,California,Fri Mar 08,1991,StatusRetired,Success
1767,Arianespace,French Guiana,Sat Mar 02,1991,StatusRetired,Success
1768,RVSN USSR,Russia,Tue Feb 26,1991,StatusRetired,Success
1769,RVSN USSR,Russia,Fri Feb 15,1991,StatusRetired,Success
1770,RVSN USSR,Russia,Tue Feb 12,1991,StatusRetired,Success
1771,RVSN USSR,Russia,Tue Feb 05,1991,StatusRetired,Success
1772,RVSN USSR,Russia,Tue Jan 29,1991,StatusRetired,Success
1773,RVSN USSR,Kazakhstan,Fri Jan 18,1991,StatusRetired,Success
1774,Arianespace,French Guiana,Tue Jan 15,1991,StatusRetired,Success
1775,Boeing,USA,Tue Jan 08,1991,StatusRetired,Success
1776,RVSN USSR,Russia,Sat Dec 22,1990,StatusRetired,Success
1777,RVSN USSR,Russia,Mon Dec 10,1990,StatusRetired,Success
1778,RVSN USSR,Kazakhstan,Tue Dec 04,1990,StatusRetired,Success
1779,NASA,USA,Sun Dec 02,1990,StatusRetired,Success
1780,General Dynamics,California,Sat Dec 01,1990,StatusRetired,Success
1781,RVSN USSR,Russia,Wed Nov 28,1990,StatusRetired,Success
1782,Boeing,USA,Mon Nov 26,1990,StatusRetired,Success
1783,RVSN USSR,Russia,Fri Nov 23,1990,StatusRetired,Success
1784,RVSN USSR,Kazakhstan,Tue Nov 20,1990,StatusRetired,Success
1785,Arianespace,French Guiana,Tue Nov 20,1990,StatusRetired,Success
1786,RVSN USSR,Russia,Tue Nov 20,1990,StatusRetired,Success
1787,NASA,USA,Thu Nov 15,1990,StatusRetired,Success
1788,RVSN USSR,Kazakhstan,Wed Nov 14,1990,StatusRetired,Success
1789,Martin Marietta,USA,Tue Nov 13,1990,StatusRetired,Success
1790,Boeing,USA,Tue Oct 30,1990,StatusRetired,Success
1791,Boeing,USA,Thu Oct 18,1990,StatusRetired,Success
1792,Arianespace,French Guiana,Fri Oct 12,1990,StatusRetired,Success
1793,NASA,USA,Sat Oct 06,1990,StatusRetired,Success
1794,CASC,China,Fri Oct 05,1990,StatusActive,Success
1795,RVSN USSR,Kazakhstan,Thu Oct 04,1990,StatusRetired,Failure
1796,Boeing,USA,Tue Oct 02,1990,StatusRetired,Success
1797,RVSN USSR,Russia,Fri Sep 28,1990,StatusRetired,Success
1798,RVSN USSR,Russia,Thu Sep 20,1990,StatusRetired,Success
1799,RVSN USSR,Russia,Fri Sep 14,1990,StatusRetired,Success
1801,Arianespace,French Guiana,Thu Aug 30,1990,StatusRetired,Success
1802,RVSN USSR,Russia,Tue Aug 28,1990,StatusRetired,Success
1803,MHI,Japan,Tue Aug 28,1990,StatusRetired,Success
1804,MHI,Japan,Tue Aug 28,1990,StatusRetired,Success
1805,RVSN USSR,Russia,Tue Aug 28,1990,StatusRetired,Success
1806,RVSN USSR,Kazakhstan,Thu Aug 23,1990,StatusRetired,Success
1807,RVSN USSR,Russia,Fri Aug 10,1990,StatusRetired,Success
1808,RVSN USSR,Russia,Wed Aug 08,1990,StatusRetired,Success
1809,RVSN USSR,Russia,Mon Jul 30,1990,StatusRetired,Success
1810,General Dynamics,USA,Wed Jul 25,1990,StatusRetired,Success
1811,RVSN USSR,Russia,Wed Jul 25,1990,StatusRetired,Success
1812,Arianespace,French Guiana,Tue Jul 24,1990,StatusRetired,Success
1813,CASC,China,Mon Jul 16,1990,StatusRetired,Success
1814,RVSN USSR,Russia,Mon Jun 25,1990,StatusRetired,Success
1815,Martin Marietta,USA,Sat Jun 23,1990,StatusRetired,Success
1816,RVSN USSR,Russia,Thu Jun 21,1990,StatusRetired,Partial Failure
1817,RVSN USSR,Russia,Wed Jun 13,1990,StatusRetired,Success
1818,Boeing,USA,Tue Jun 12,1990,StatusRetired,Success
1819,Martin Marietta,USA,Fri Jun 08,1990,StatusRetired,Success
1820,Boeing,USA,Fri Jun 01,1990,StatusRetired,Success
1821,RVSN USSR,Kazakhstan,Tue May 22,1990,StatusRetired,Success
1822,RVSN USSR,Russia,Sat Apr 28,1990,StatusRetired,Success
1823,RVSN USSR,Russia,Thu Apr 26,1990,StatusRetired,Success
1824,RVSN USSR,Russia,Wed Apr 25,1990,StatusRetired,Success
1825,NASA,USA,Tue Apr 24,1990,StatusRetired,Success
1826,RVSN USSR,Russia,Fri Apr 20,1990,StatusRetired,Success
1827,Boeing,USA,Fri Apr 13,1990,StatusRetired,Success
1828,Lockheed,California,Wed Apr 11,1990,StatusRetired,Success
1829,CASC,China,Sat Apr 07,1990,StatusRetired,Success
1830,RVSN USSR,Russia,Fri Apr 06,1990,StatusRetired,Success
1831,Northrop,California,Thu Apr 05,1990,StatusRetired,Success
1832,IAI,Israel,Tue Apr 03,1990,StatusRetired,Success
1833,RVSN USSR,Russia,Tue Mar 27,1990,StatusRetired,Success
1834,Boeing,USA,Mon Mar 26,1990,StatusRetired,Success
1835,RVSN USSR,Russia,Tue Mar 20,1990,StatusRetired,Success
1836,RVSN USSR,Kazakhstan,Wed Mar 14,1990,StatusRetired,Success
1837,Martin Marietta,USA,Wed Mar 14,1990,StatusRetired,Failure
1838,NASA,USA,Wed Feb 28,1990,StatusRetired,Success
1839,RVSN USSR,Russia,Wed Feb 28,1990,StatusRetired,Success
1840,RVSN USSR,Russia,Tue Feb 27,1990,StatusRetired,Success
1841,Arianespace,French Guiana,Thu Feb 22,1990,StatusRetired,Failure
1842,Boeing,USA,Wed Feb 14,1990,StatusRetired,Success
1843,MHI,Japan,Wed Feb 07,1990,StatusRetired,Success
1844,MHI,Japan,Wed Feb 07,1990,StatusRetired,Success
1845,RVSN USSR,Russia,Tue Feb 06,1990,StatusRetired,Success
1846,CASC,China,Sun Feb 04,1990,StatusRetired,Success
1847,Boeing,USA,Tue Jan 30,1990,StatusRetired,Success
1848,RVSN USSR,Russia,Tue Jan 30,1990,StatusRetired,Success
1849,Boeing,USA,Wed Jan 24,1990,StatusRetired,Success
1850,ISAS,Japan,Wed Jan 24,1990,StatusRetired,Success
1851,RVSN USSR,Russia,Tue Jan 23,1990,StatusRetired,Success
1852,Arianespace,French Guiana,Mon Jan 22,1990,StatusRetired,Success
1853,RVSN USSR,Russia,Thu Jan 18,1990,StatusRetired,Success
1854,NASA,USA,Tue Jan 09,1990,StatusRetired,Success
1855,Martin Marietta,USA,Mon Jan 01,1990,StatusRetired,Success
1856,RVSN USSR,Russia,Wed Dec 27,1989,StatusRetired,Success
1857,Boeing,USA,Mon Dec 11,1989,StatusRetired,Success
1858,RVSN USSR,Russia,Tue Nov 28,1989,StatusRetired,Success
1859,RVSN USSR,Kazakhstan,Fri Nov 24,1989,StatusRetired,Success
1860,RVSN USSR,Russia,Thu Nov 23,1989,StatusRetired,Success
1861,NASA,USA,Thu Nov 23,1989,StatusRetired,Success
1862,Arianespace,French Guiana,Fri Oct 27,1989,StatusRetired,Success
1863,RVSN USSR,Russia,Tue Oct 24,1989,StatusRetired,Success
1864,NASA,USA,Wed Oct 18,1989,StatusRetired,Success
1865,RVSN USSR,Russia,Thu Sep 28,1989,StatusRetired,Success
1866,RVSN USSR,Kazakhstan,Wed Sep 27,1989,StatusRetired,Success
1867,RVSN USSR,Russia,Wed Sep 27,1989,StatusRetired,Success
1868,General Dynamics,USA,Mon Sep 25,1989,StatusRetired,Success
1869,RVSN USSR,Russia,Thu Sep 14,1989,StatusRetired,Success
1870,Martin Marietta,California,Wed Sep 06,1989,StatusRetired,Success
1871,MHI,Japan,Tue Sep 05,1989,StatusRetired,Success
1872,Martin Marietta,USA,Mon Sep 04,1989,StatusRetired,Success
1873,RVSN USSR,Russia,Mon Aug 28,1989,StatusRetired,Success
1874,Boeing,USA,Sun Aug 27,1989,StatusRetired,Success
1875,Boeing,USA,Fri Aug 18,1989,StatusRetired,Success
1876,Arianespace,French Guiana,Tue Aug 08,1989,StatusRetired,Success
1877,NASA,USA,Tue Aug 08,1989,StatusRetired,Success
1878,RVSN USSR,Russia,Tue Jul 25,1989,StatusRetired,Success
1879,RVSN USSR,Kazakhstan,Mon Jul 24,1989,StatusRetired,Success
1880,Arianespace,French Guiana,Wed Jul 12,1989,StatusRetired,Success
1881,RVSN USSR,Russia,Tue Jul 04,1989,StatusRetired,Success
1882,Martin Marietta,USA,Wed Jun 14,1989,StatusRetired,Success
1883,RVSN USSR,Russia,Wed Jun 14,1989,StatusRetired,Success
1884,Boeing,USA,Sat Jun 10,1989,StatusRetired,Success
1885,RVSN USSR,Russia,Fri Jun 09,1989,StatusRetired,Failure
1886,RVSN USSR,Russia,Thu Jun 08,1989,StatusRetired,Success
1887,RVSN USSR,Russia,Wed Jun 07,1989,StatusRetired,Success
1888,Arianespace,French Guiana,Mon Jun 05,1989,StatusRetired,Success
1889,ISRO,India,Mon May 22,1989,StatusRetired,Partial Failure
1890,Martin Marietta,USA,Wed May 10,1989,StatusRetired,Success
1891,NASA,USA,Thu May 04,1989,StatusRetired,Success
1892,RVSN USSR,Russia,Tue Apr 04,1989,StatusRetired,Success
1893,Arianespace,French Guiana,Sun Apr 02,1989,StatusRetired,Success
1894,Douglas,USA,Fri Mar 24,1989,StatusRetired,Success
1895,RVSN USSR,Russia,Fri Mar 24,1989,StatusRetired,Success
1896,NASA,USA,Mon Mar 13,1989,StatusRetired,Success
1897,Arianespace,French Guiana,Mon Mar 06,1989,StatusRetired,Success
1898,RVSN USSR,Russia,Tue Feb 28,1989,StatusRetired,Success
1899,RVSN USSR,Russia,Sun Feb 26,1989,StatusRetired,Success
1900,RVSN USSR,Russia,Wed Feb 22,1989,StatusRetired,Success
1901,ISAS,Japan,Tue Feb 21,1989,StatusRetired,Success
1902,RVSN USSR,Kazakhstan,Wed Feb 15,1989,StatusRetired,Success
1903,RVSN USSR,Russia,Tue Feb 14,1989,StatusRetired,Success
1904,Boeing,USA,Tue Feb 14,1989,StatusRetired,Success
1905,RVSN USSR,Russia,Tue Feb 14,1989,StatusRetired,Success
1906,RVSN USSR,Russia,Fri Feb 10,1989,StatusRetired,Success
1907,Arianespace,French Guiana,Fri Jan 27,1989,StatusRetired,Success
1908,RVSN USSR,Russia,Wed Dec 28,1988,StatusRetired,Success
1909,RVSN USSR,Russia,Fri Dec 23,1988,StatusRetired,Success
1910,RVSN USSR,Russia,Thu Dec 22,1988,StatusRetired,Success
1911,CASC,China,Thu Dec 22,1988,StatusRetired,Success
1912,Arianespace,French Guiana,Sun Dec 11,1988,StatusRetired,Success
1913,NASA,USA,Fri Dec 02,1988,StatusRetired,Success
1914,RVSN USSR,Kazakhstan,Wed Nov 23,1988,StatusRetired,Success
1915,RVSN USSR,Kazakhstan,Fri Nov 18,1988,StatusRetired,Success
1916,RVSN USSR,Kazakhstan,Tue Nov 15,1988,StatusRetired,Success
1917,Martin Marietta,California,Sun Nov 06,1988,StatusRetired,Success
1918,Arianespace,French Guiana,Fri Oct 28,1988,StatusRetired,Success
1919,RVSN USSR,Russia,Tue Oct 25,1988,StatusRetired,Success
1920,RVSN USSR,Russia,Tue Oct 11,1988,StatusRetired,Success
1921,RVSN USSR,Russia,Mon Oct 03,1988,StatusRetired,Success
1922,NASA,USA,Thu Sep 29,1988,StatusRetired,Success
1923,RVSN USSR,Russia,Thu Sep 29,1988,StatusRetired,Success
1924,General Dynamics,California,Sat Sep 24,1988,StatusRetired,Success
1925,IAI,Israel,Mon Sep 19,1988,StatusRetired,Success
1926,MHI,Japan,Fri Sep 16,1988,StatusRetired,Success
1927,Arianespace,French Guiana,Thu Sep 08,1988,StatusRetired,Success
1929,Martin Marietta,California,Mon Sep 05,1988,StatusRetired,Success
1930,Martin Marietta,USA,Fri Sep 02,1988,StatusRetired,Partial Failure
1931,RVSN USSR,Russia,Tue Aug 30,1988,StatusRetired,Success
1932,CASC,China,Fri Aug 05,1988,StatusActive,Success
1933,ISRO,India,Sun Jul 31,1988,StatusRetired,Failure
1934,RVSN USSR,Russia,Thu Jul 28,1988,StatusRetired,Success
1935,RVSN USSR,Russia,Tue Jul 26,1988,StatusRetired,Success
1936,Arianespace,French Guiana,Thu Jul 21,1988,StatusRetired,Success
1937,RVSN USSR,Russia,Mon Jul 18,1988,StatusRetired,Success
1938,RVSN USSR,Russia,Thu Jul 14,1988,StatusRetired,Success
1939,RVSN USSR,Russia,Tue Jul 05,1988,StatusRetired,Success
1940,RVSN USSR,Russia,Wed Jun 22,1988,StatusRetired,Success
1941,RVSN USSR,Russia,Tue Jun 21,1988,StatusRetired,Success
1942,ESA,French Guiana,Wed Jun 15,1988,StatusRetired,Success
1943,RVSN USSR,Russia,Tue Jun 14,1988,StatusRetired,Success
1944,RVSN USSR,Russia,Wed Jun 01,1988,StatusRetired,Success
1945,RVSN USSR,Russia,Mon May 30,1988,StatusRetired,Success
1946,RVSN USSR,Kazakhstan,Sat May 28,1988,StatusRetired,Success
1947,RVSN USSR,Russia,Thu May 26,1988,StatusRetired,Success
1948,Arianespace,French Guiana,Tue May 17,1988,StatusRetired,Success
1949,RVSN USSR,Kazakhstan,Sun May 15,1988,StatusRetired,Success
1950,RVSN USSR,Kazakhstan,Wed Apr 20,1988,StatusRetired,Success
1951,RVSN USSR,Russia,Tue Apr 05,1988,StatusRetired,Success
1952,ASI,Kenya,Fri Mar 25,1988,StatusRetired,Success
1953,RVSN USSR,Russia,Tue Mar 22,1988,StatusRetired,Success
1954,RVSN USSR,Russia,Thu Mar 17,1988,StatusRetired,Success
1955,RVSN USSR,Kazakhstan,Thu Mar 17,1988,StatusRetired,Success
1956,RVSN USSR,Russia,Tue Mar 15,1988,StatusRetired,Success
1957,RVSN USSR,Kazakhstan,Mon Mar 14,1988,StatusRetired,Success
1958,Arianespace,French Guiana,Fri Mar 11,1988,StatusRetired,Success
1959,RVSN USSR,Kazakhstan,Fri Mar 11,1988,StatusRetired,Success
1960,RVSN USSR,Russia,Fri Mar 11,1988,StatusRetired,Success
1961,CASC,China,Mon Mar 07,1988,StatusRetired,Success
1962,RVSN USSR,Russia,Fri Feb 26,1988,StatusRetired,Success
1963,MHI,Japan,Fri Feb 19,1988,StatusRetired,Success
1964,General Dynamics,California,Wed Feb 03,1988,StatusRetired,Success
1965,RVSN USSR,Russia,Sat Jan 30,1988,StatusRetired,Success
1966,RVSN USSR,Russia,Fri Jan 15,1988,StatusRetired,Success
1967,RVSN USSR,Russia,Wed Dec 23,1987,StatusRetired,Success
1968,RVSN USSR,Russia,Mon Dec 21,1987,StatusRetired,Success
1969,RVSN USSR,Russia,Sun Dec 20,1987,StatusRetired,Success
1970,RVSN USSR,Russia,Tue Dec 15,1987,StatusRetired,Success
1971,RVSN USSR,Kazakhstan,Sat Dec 12,1987,StatusRetired,Success
1972,RVSN USSR,Russia,Tue Dec 01,1987,StatusRetired,Success
1973,Martin Marietta,USA,Sun Nov 29,1987,StatusRetired,Success
1974,Arianespace,French Guiana,Sat Nov 21,1987,StatusRetired,Success
1975,Martin Marietta,California,Mon Oct 26,1987,StatusRetired,Success
1976,RVSN USSR,Russia,Tue Oct 20,1987,StatusRetired,Success
1977,RVSN USSR,Russia,Wed Oct 14,1987,StatusRetired,Success
1978,RVSN USSR,Kazakhstan,Sat Oct 10,1987,StatusRetired,Success
1979,Arianespace,French Guiana,Wed Sep 16,1987,StatusRetired,Success
1980,CASC,China,Wed Sep 09,1987,StatusActive,Success
1981,RVSN USSR,Russia,Mon Sep 07,1987,StatusRetired,Success
1982,RVSN USSR,Kazakhstan,Fri Aug 28,1987,StatusRetired,Success
1983,RVSN USSR,Russia,Thu Aug 27,1987,StatusRetired,Success
1984,MHI,Japan,Thu Aug 27,1987,StatusRetired,Success
1985,RVSN USSR,Russia,Tue Aug 18,1987,StatusRetired,Success
1986,CASC,China,Wed Aug 05,1987,StatusActive,Success
1987,RVSN USSR,Kazakhstan,Sat Aug 01,1987,StatusRetired,Success
1988,RVSN USSR,Russia,Thu Jul 16,1987,StatusRetired,Success
1989,RVSN USSR,Russia,Tue Jul 14,1987,StatusRetired,Success
1990,RVSN USSR,Kazakhstan,Fri Jul 10,1987,StatusRetired,Success
